,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
328,P-21531,Alisson,not applicable,1992-10-02,0,1,0,0,0,2,"2018, 2022"
329,P-76590,Alkorta,Rafael,1968-09-16,0,0,1,0,0,3,"1990, 1994, 1998"
330,P-85841,Allahverdi,Javad,1954-07-16,0,0,1,0,0,1,1978
331,P-72460,Allan,Thomson,1946-10-05,0,1,0,0,0,1,1974
332,P-56076,Allawi,Karim,1960-04-01,0,0,1,0,0,1,1986
333,P-08949,Allawi,Khalil,1958-09-06,0,0,1,0,0,1,1986
334,P-45212,Allbäck,Marcus,1973-07-05,0,0,0,0,1,2,"2002, 2006"
335,P-71223,Allchurch,Ivor,1929-10-16,0,0,0,0,1,1,1958
336,P-00452,Allchurch,Len,1933-09-12,0,0,0,1,0,1,1958
337,P-22402,Allemandi,Luigi,1903-11-18,0,0,1,0,0,1,1934
338,P-14618,Allemann,Anton,1936-01-06,0,0,0,1,0,1,1962
339,P-71588,Allemann,Willy,1942-06-10,0,0,1,0,0,1,1966
340,P-92761,Allen,Joe,1990-03-14,0,0,0,1,0,1,2022
341,P-86560,Allen,Teigen,1994-02-12,1,0,1,0,0,2,"2011, 2019"
342,P-45540,Allentoft,Bettina,1973-11-16,1,0,1,0,0,1,1995
343,P-60374,Alleway,Laura,1989-11-28,1,0,1,0,0,2,"2011, 2015"
344,P-65532,Allgöwer,Karl,1957-01-05,0,0,0,1,0,1,1986
345,P-83363,Alli,Dele,1996-04-11,0,0,0,1,0,1,2018
346,P-13711,Allmann,Amy,1965-03-25,1,1,0,0,0,1,1991
347,P-95392,Allofs,Klaus,1956-12-05,0,0,0,0,1,1,1986
348,P-17092,Allofs,Thomas,1959-11-17,0,0,0,0,1,1,1982
349,P-56659,Almada,Thiago,2001-04-26,0,0,0,1,0,1,2022
350,P-60080,Almaraz,Bárbara,1979-05-04,1,0,1,0,0,1,1999
351,P-82027,Almeida,Analía,1985-08-19,1,0,0,0,1,1,2007
352,P-75772,Almeida,André,1990-09-10,0,0,1,0,0,1,2014
353,P-14428,Almeida,Hugo,1984-05-23,0,0,0,0,1,2,"2010, 2014"
354,P-63886,Almeida,not applicable,1910-12-02,0,0,0,0,1,1,1934
355,P-88203,Almeyda,Matías,1973-12-21,0,0,0,1,0,2,"1998, 2002"
356,P-17215,Almgren,Erik,1908-01-28,0,0,0,1,0,1,1938
357,P-83449,Almirón,Sergio,1958-11-18,0,0,0,0,1,1,1986
358,P-84240,Almond,Bobby,1951-04-16,0,0,1,0,0,1,1982
359,P-63567,Alnoudji,Nicolas,1979-12-09,0,0,0,1,0,1,2002
360,P-59039,Aloisi,John,1976-02-05,0,0,0,0,1,1,2006
361,P-18120,Alonso,Faustino,1961-02-15,0,0,0,0,1,1,1986
362,P-80682,Alonso,Gabriel,1923-11-09,0,0,1,0,0,1,1950
363,P-44317,Alonso,Norberto,1953-01-04,0,0,0,1,0,1,1978
364,P-40490,Alonso,Periko,1953-02-01,0,0,0,1,0,1,1982
365,P-73924,Alonso,Xabi,1981-11-25,0,0,0,1,0,3,"2006, 2010, 2014"
366,P-23003,Alonzo,Juan,1911-06-24,0,0,0,0,1,1,1938
367,P-31090,Alston,Adrian,1949-02-06,0,0,0,0,1,1,1974
368,P-60629,Altafini,José,1938-07-24,0,0,0,0,1,2,"1958, 1962"
369,P-58585,Altair,not applicable,1938-01-21,0,0,1,0,0,2,"1962, 1966"
370,P-07475,Altidore,Jozy,1989-11-06,0,0,0,0,1,2,"2010, 2014"
371,P-46574,Altobelli,Alessandro,1955-11-28,0,0,0,0,1,2,"1982, 1986"
372,P-38733,Aluko,Eniola,1987-02-21,1,0,0,0,1,3,"2007, 2011, 2015"
373,P-64086,Alvarado,Emily,1998-06-09,1,1,0,0,0,1,2015
374,P-03616,Alvarado,Esteban,1989-04-28,0,1,0,0,0,1,2022
375,P-32687,Alvarado,Katherine,1991-04-11,1,0,0,1,0,1,2015
376,P-70528,Alvarado,Mónica,1991-01-11,1,0,1,1,0,2,"2011, 2015"
377,P-73491,Alvarado,Roberto,1998-09-07,0,0,0,0,1,1,2022
378,P-87796,Alvarenga,Guido,1970-08-24,0,0,0,1,0,1,2002
379,P-97689,Álvarez,Édgar,1980-01-09,0,0,0,1,0,1,2010
380,P-26546,Álvarez,Edson,1997-10-24,0,0,1,0,0,2,"2018, 2022"
381,P-89353,Álvarez,Eliseo,1940-08-09,0,0,1,0,0,2,"1962, 1966"
382,P-36059,Álvarez,Emilio,1939-02-10,0,0,1,0,0,2,"1962, 1966"
383,P-19776,Álvarez,Julián,2000-01-31,0,0,0,0,1,1,2022
384,P-09058,Álvarez,Kevin,1999-01-15,0,0,1,0,0,1,2022
385,P-10890,Álvarez,Leonel,1965-07-29,0,0,0,1,0,2,"1990, 1994"
386,P-58741,Álvarez,Ricky,1988-04-12,0,0,0,1,0,1,2014
387,P-86404,Álvarez Balanta,Éder,1993-02-28,0,0,1,0,0,1,2014
388,P-09739,Álvarez Jiménez,Manuel,1928-05-23,0,0,1,0,0,1,1950
389,P-20634,Alvariza,Karina,1976-04-11,1,0,0,0,1,1,2003
390,P-31048,Álvaro,not applicable,1961-01-03,0,0,1,0,0,1,1986
391,P-02115,Alvbåge,John,1982-08-10,0,1,0,0,0,1,2006
392,P-91993,Alves,Andressa,1992-11-10,1,0,0,0,1,2,"2015, 2019"
393,P-76960,Alves,Bruno,1981-11-27,0,0,1,0,0,3,"2010, 2014, 2018"
394,P-09441,Alves,Dani,1983-05-06,0,0,1,0,0,3,"2010, 2014, 2022"
395,P-22385,Álvez,Fernando,1959-09-04,0,1,0,0,0,2,"1986, 1990"
396,P-68463,Alzamendi,Antonio,1956-06-07,0,0,0,0,1,2,"1986, 1990"
397,P-40750,Alzate,Aníbal,1933-01-31,0,0,1,0,0,1,1962
398,P-92780,Amadei,Amedeo,1921-07-26,0,0,0,0,1,1,1950
399,P-59353,Amadò,Lauro,1912-03-14,0,0,0,0,1,1,1938
400,P-63828,Amador,Rafael,1959-02-16,0,0,1,0,0,1,1986
401,P-23330,Amallah,Selim,1996-11-15,0,0,0,1,0,1,2022
402,P-11961,Amanallah,Azzedine,1956-04-07,0,0,0,1,0,1,1986
403,P-80285,Amancio,not applicable,1939-10-16,0,0,0,0,1,1,1966
404,P-68309,Amankwa,Anita,1989-09-02,1,0,0,0,1,1,2007
405,P-43213,Amano,Misaki,1985-04-22,1,1,0,0,0,1,2007
406,P-15801,Amara,Mourad,1959-02-19,0,1,0,0,0,2,"1982, 1986"
407,P-54171,Amaral,not applicable,1954-12-25,0,0,1,0,0,1,1978
408,P-96621,Amarildo,not applicable,1939-06-29,0,0,0,0,1,1,1962
409,P-19817,Amarilla,Florencio,1935-01-03,0,0,0,0,1,1,1958
410,P-82956,Amartey,Daniel,1994-12-21,0,0,1,0,0,1,2022
411,P-28217,Ambríz,Ignacio,1965-02-07,0,0,1,0,0,1,1994
412,P-66683,Ambrois,Javier,1932-05-09,0,0,0,0,1,1,1954
413,P-22192,Ambrose,Efe,1988-10-18,0,0,1,0,0,1,2014
414,P-75905,Ambrosi,Paúl,1980-10-14,0,0,1,0,0,1,2006
415,P-21753,Ameen,Mohammed,1980-04-29,0,0,0,1,0,1,2006
416,P-69103,Amelia,Marco,1982-04-02,0,1,0,0,0,1,2006
417,P-68145,Amenuku,Anita,1985-07-27,1,0,0,0,1,1,2007
418,P-03886,Ameobi,Shola,1981-10-12,0,0,0,0,1,1,2014
419,P-31537,Amerhauser,Martin,1974-07-23,0,0,0,1,0,1,1998
420,P-44487,Américo,not applicable,1933-03-06,0,1,0,0,0,1,1966
421,P-36379,Amézcua,Efraín,1907-08-03,0,0,0,1,0,1,1930
422,P-24531,Amiri,Vahid,1988-04-02,0,0,0,1,0,2,"2018, 2022"
423,P-47004,Amoa-Tetteh,Basilea,1984-03-07,1,0,0,0,1,1,2003
424,P-79316,Amoah,Matthew,1980-10-24,0,0,0,0,1,2,"2006, 2010"
425,P-68729,Amoako,Olivia,1985-09-30,1,0,1,0,0,1,2007
426,P-84893,Amokachi,Daniel,1972-12-30,0,0,0,0,1,2,"1994, 1998"
427,P-61706,Amor,Guillermo,1967-12-04,0,0,0,1,0,1,1998
428,P-11629,Amorim,Rúben,1985-01-27,0,0,0,1,0,2,"2010, 2014"
429,P-69834,Amoros,Manuel,1962-02-01,0,0,1,0,0,2,"1982, 1986"
430,P-50398,Ampadu,Ethan,2000-09-14,0,0,1,0,0,1,2022
431,P-37696,Amrabat,Nordin,1987-03-31,0,0,0,1,0,1,2018
432,P-71023,Amrabat,Sofyan,1996-08-21,0,0,0,1,0,2,"2018, 2022"
433,P-37867,Amrhein,Tom,not available,0,0,0,1,0,1,1934
434,P-39938,Amundsen,Roald,1913-09-18,0,0,1,0,0,1,1938
435,P-22820,Amunike,Emmanuel,1970-12-25,0,0,0,1,0,1,1994
436,P-28649,Amzine,Gharib,1973-05-03,0,0,0,1,0,1,1998
437,P-84945,An,Chol-hyok,1987-06-27,0,0,0,0,1,1,2010
438,P-35590,An,Ik-soo,1965-05-06,0,0,1,0,0,1,1994
439,P-31496,An,Qi,1981-06-21,0,1,0,0,0,1,2002
440,P-03861,An,Se-bok,1946-10-29,0,0,0,1,0,1,1966
441,P-16478,An,Yong-hak,1978-10-25,0,0,0,1,0,1,2010
442,P-32265,Anastasi,Pietro,1948-04-07,0,0,0,0,1,1,1974
443,P-13638,Ancelotti,Carlo,1959-06-10,0,0,0,1,0,2,"1986, 1990"
444,P-47978,Ancheta,Atilio,1948-07-19,0,0,1,0,0,1,1970
445,P-81571,Andelén,Anneli,1968-06-21,1,0,0,0,1,2,"1991, 1995"
446,P-44460,Andem,William,1968-06-14,0,1,0,0,0,1,1998
447,P-51120,Anderiesen,Wim,1903-11-27,0,0,0,1,0,2,"1934, 1938"
448,P-51843,Andersen,Gitte,1977-04-28,1,0,1,0,0,1,2007
449,P-04488,Andersen,Henrik,1965-05-07,0,0,1,0,0,1,1986
450,P-43705,Andersen,Joachim,1996-05-31,0,0,1,0,0,1,2022
451,P-44129,Andersen,Oddmund,1915-12-21,0,0,1,0,0,1,1938
452,P-83165,Andersen,Stephan,1981-11-26,0,1,0,0,0,1,2010
453,P-60745,Anderson,John,1929-12-08,0,1,0,0,0,1,1954
454,P-42021,Anderson,Stan,1933-02-27,0,0,0,1,0,1,1962
455,P-70102,Anderson,Viv,1956-07-29,0,0,1,0,0,2,"1982, 1986"
456,P-99591,Andersson,Åke,1917-04-22,0,0,0,0,1,1,1938
457,P-71531,Andersson,Andreas,1974-04-10,0,0,0,0,1,1,2002
458,P-90911,Andersson,Björn,1951-07-20,0,0,1,0,0,1,1974
459,P-62207,Andersson,Daniel,1977-08-28,0,0,0,1,0,2,"2002, 2006"
460,P-23401,Andersson,Ernst,1909-03-26,0,0,0,1,0,1,1934
461,P-38092,Andersson,Harry,1913-03-07,0,0,0,0,1,1,1938
462,P-07053,Andersson,Jonna,1993-01-02,1,0,1,0,0,1,2019
463,P-60371,Andersson,Kennet,1967-10-06,0,0,0,0,1,1,1994
464,P-65696,Andersson,Magnus,1958-04-23,0,0,1,0,0,1,1978
465,P-97773,Andersson,Malin,1973-05-04,1,0,0,1,0,3,"1995, 1999, 2003"
466,P-45925,Andersson,Otto,1910-05-07,0,0,1,0,0,1,1934
467,P-63774,Andersson,Patrik,1971-08-18,0,0,1,0,0,2,"1994, 2002"
468,P-12765,Andersson,Roland,1950-03-28,0,0,1,0,0,1,1978
469,P-60570,Andersson,Roy,1949-08-02,0,0,1,0,0,1,1978
470,P-91027,Andersson,Sune,1921-02-22,0,0,0,1,0,1,1950
471,P-22714,Andersson,Sven,1907-02-14,0,0,1,0,0,1,1934
472,P-83613,Andersson,Sven,1963-10-06,0,1,0,0,0,1,1990
473,P-40570,Anderton,Darren,1972-03-03,0,0,0,1,0,1,1998
474,P-33014,Ando,Kozue,1982-07-09,1,0,1,1,1,4,"1999, 2007, 2011, 2015"
475,P-68817,Andoire,Numa,1908-03-19,0,0,1,0,0,1,1930
476,P-42321,Andone,Ioan,1960-03-15,0,0,1,0,0,1,1990
477,P-33264,Andonov,Ivaylo,1967-08-14,0,0,0,0,1,1,1994
478,P-82191,Andrade,Jorge,1978-04-09,0,0,1,0,0,1,2002
479,P-63826,Andrade,José Leandro,1901-11-22,0,0,0,1,0,1,1930
480,P-24913,Andrade,Lady,1992-01-10,1,0,0,1,1,2,"2011, 2015"
481,P-61802,André,António,1957-12-24,0,0,0,1,0,1,1986
482,P-67450,André,Fritz,1946-09-18,0,0,1,0,0,1,1974
483,P-27507,Andreassen,Gunnar,1913-01-05,0,0,0,1,0,1,1938
484,P-66036,Andréia,not applicable,1977-09-14,1,1,0,0,0,4,"1999, 2003, 2007, 2011"
485,P-79580,Andreolo,Michele,1912-09-06,0,0,0,1,0,1,1938
486,P-05213,Andrés,Ivana,1994-07-13,1,0,1,0,0,2,"2015, 2019"
487,P-17838,Andresen,Hjalmar,1914-07-18,0,0,0,0,1,1,1938
488,P-53274,Andressinha,not applicable,1995-05-01,1,0,0,1,0,2,"2015, 2019"
489,P-77807,Andrews,Marvin,1975-12-22,0,0,1,0,0,1,2006
490,P-15381,Andrews,Sasha,1983-02-24,1,0,1,0,0,1,2003
491,P-35273,Andreyev,Sergey,1956-05-16,0,0,0,0,1,1,1982
492,P-75527,Andrinúa,Genar,1964-05-09,0,0,1,0,0,1,1990
493,P-12206,Andrusch,József,1956-03-31,0,1,0,0,0,1,1986
494,P-55451,Andújar,Mariano,1983-07-30,0,1,0,0,0,2,"2010, 2014"
495,P-57240,Anelka,Nicolas,1979-03-14,0,0,0,0,1,1,2010
496,P-23912,Ángel,Miguel,1947-12-24,0,1,0,0,0,2,"1978, 1982"
497,P-54576,Angerer,Nadine,1978-11-10,1,1,0,0,0,5,"1999, 2003, 2007, 2011, 2015"
498,P-06511,Angibeaud,Didier,1974-10-08,0,0,0,1,0,1,1998
499,P-19422,Angoua,Benjamin,1986-11-28,0,0,1,0,0,1,2010
500,P-64450,Anković,Andrija,1937-07-16,0,0,0,0,1,1,1962
501,P-12997,Ankrah,Lydia,1973-12-01,1,0,1,0,0,3,"1999, 2003, 2007"
502,P-50270,Annan,Anthony,1986-07-21,0,0,0,1,0,1,2010
503,P-70389,Annis,Robert,1928-09-05,0,0,1,0,0,1,1950
504,P-36550,Annovazzi,Carlo,1925-05-24,0,0,1,0,0,1,1950
505,P-03320,Anokyewaa,Akua,1984-10-15,1,0,0,0,1,1,2003
506,P-37720,Añonman,Genoveva,1989-04-19,1,0,0,1,0,1,2011
507,P-23964,Anootsara,Maijarern,1986-02-14,1,0,0,1,0,1,2015
508,P-99158,Anoul,Léopold,1922-08-19,0,0,0,0,1,1,1954
509,P-21048,Ansah,Regina,1974-08-23,1,0,1,0,0,1,1999
510,P-64424,Ansaldi,Cristian,1986-09-20,0,0,1,0,0,1,2018
511,P-53957,Ansarifard,Karim,1990-04-03,0,0,0,0,1,3,"2014, 2018, 2022"
512,P-57352,Anselmo,Peregrino,1902-04-30,0,0,0,0,1,1,1930
513,P-98547,Antenen,Charles,1929-11-03,0,0,0,0,1,3,"1950, 1954, 1962"
514,P-88467,Antognoni,Giancarlo,1954-04-01,0,0,0,1,0,2,"1978, 1982"
515,P-54786,Antoine,Eddy,1949-08-27,0,0,0,1,0,1,1974
516,P-95369,Antonelius,Tomas,1973-05-07,0,0,1,0,0,1,2002
517,P-97777,Antonini,Stefania,1970-10-10,1,1,0,0,0,1,1991
518,P-03000,António,José,1957-10-29,0,0,1,0,0,1,1986
519,P-15663,Antônio,Marco,1951-02-06,0,0,1,0,0,2,"1970, 1974"
520,P-37860,Antony,not applicable,2000-02-24,0,0,0,0,1,1,2022
521,P-81433,Antuna,Uriel,1997-08-21,0,0,0,0,1,1,2022
522,P-49542,Antúnez,Francisco,1922-11-01,0,0,1,0,0,1,1950
523,P-33464,Anvegård,Anna,1997-05-10,1,0,0,0,1,1,2019
524,P-21550,Anwar,Fuad,1972-10-13,0,0,0,1,0,2,"1994, 1998"
525,P-65883,Anwar,Sutan,1914-03-21,0,0,0,1,0,1,1938
526,P-08972,Anzolin,Roberto,1938-04-18,0,1,0,0,0,1,1966
527,P-04201,Aogo,Dennis,1987-01-14,0,0,1,0,0,1,2010
528,P-18610,Aoudou,Ibrahim,1955-08-23,0,0,1,0,0,1,1982
529,P-70237,Aoyama,Toshihiro,1986-02-22,0,0,0,1,0,1,2014
530,P-71503,Aparicio,Alberto,1923-11-11,0,0,0,1,0,1,1950
531,P-24464,Aparicio,Ernesto,1948-12-28,0,0,0,0,1,1,1970
532,P-83615,Apolloni,Luigi,1967-05-02,0,0,1,0,0,1,1994
533,P-98630,Aponte,Carlos,1939-01-24,0,0,1,0,0,1,1962
534,P-54632,Apostolakis,Stratos,1964-05-11,0,0,1,0,0,1,1994
535,P-94330,Apostolov,Vidin,1941-10-17,0,0,1,0,0,1,1966
536,P-32524,Appelqvist,Emilia,1990-02-11,1,0,0,1,0,1,2015
537,P-09728,Appiah,Stephen,1980-12-24,0,0,0,1,0,2,"2006, 2010"
538,P-35585,Apukhtin,German,1936-06-12,0,0,0,0,1,1,1958
539,P-01292,Aquilani,Alberto,1984-07-07,0,0,0,1,0,1,2014
540,P-77419,Aquino,Javier,1990-02-11,0,0,0,1,0,2,"2014, 2018"
541,P-59720,Aquino,Pedro,1995-04-13,0,0,0,1,0,1,2018
542,P-06708,Aquino,Silvio,1949-06-30,0,0,0,1,0,1,1982
543,P-86608,Arabov,Nikolay,1953-02-21,0,0,1,0,0,1,1986
544,P-24437,Arakawa,Eriko,1979-10-30,1,0,0,0,1,2,"2003, 2007"
545,P-13299,Araken,not applicable,1905-07-17,0,0,0,0,1,1,1930
546,P-22391,Aránguiz,Charles,1989-04-17,0,0,0,1,0,1,2014
547,P-60583,Aranzábal,Agustín,1973-03-15,0,0,1,0,0,1,1998
548,P-15436,Aráoz,Duberty,1920-12-21,0,0,0,1,0,1,1950
549,P-58349,Araquistáin,José,1937-03-04,0,1,0,0,0,1,1962
550,P-36397,Araujo,Miguel,1994-10-24,0,0,1,0,0,1,2018
551,P-38529,Araujo,Néstor,1991-08-29,0,0,1,0,0,1,2022
552,P-89869,Araújo,Ronald,1999-03-07,0,0,1,0,0,1,2022
553,P-77951,Araya,Karen,1990-10-16,1,0,0,1,0,1,2019
554,P-47391,Araya,Pedro,1942-01-23,0,0,0,0,1,1,1966
555,P-19996,Arbeláez,Carolina,1995-03-08,1,0,1,0,0,1,2015
556,P-94275,Arbeloa,Álvaro,1983-01-17,0,0,1,0,0,1,2010
557,P-22286,Arboleda,Robert,1991-10-22,0,0,1,0,0,1,2022
558,P-80654,Arcari,Pietro,1909-12-02,0,0,0,0,1,1,1934
559,P-76678,Arce,Francisco,1971-04-02,0,0,1,0,0,2,"1998, 2002"
560,P-56094,Archibald,Steve,1956-09-27,0,0,0,0,1,2,"1982, 1986"
561,P-84380,Arconada,Luis,1954-06-26,0,1,0,0,0,2,"1978, 1982"
562,P-66254,Ardiles,Osvaldo,1952-08-03,0,0,0,1,0,2,"1978, 1982"
563,P-33635,Arellano,Guillermo,1908-08-21,0,0,0,0,1,1,1930
564,P-92547,Arellano,Jesús,1973-05-08,0,0,0,1,1,3,"1998, 2002, 2006"
565,P-12041,Arellano,Raúl,1935-02-28,0,0,0,0,1,1,1954
566,P-57595,Arendse,Andre,1967-06-27,0,1,0,0,0,1,2002
567,P-81466,Areola,Alphonse,1993-02-27,0,1,0,0,0,2,"2018, 2022"
568,P-15860,Arévalo,Edelmiro,1929-01-07,0,0,1,0,0,1,1958
569,P-80668,Arévalo Ríos,Egidio,1982-01-01,0,0,0,1,0,2,"2010, 2014"
570,P-41619,Argemiro,not applicable,1915-06-03,0,0,0,1,0,1,1938
571,P-62751,Argote,Juan,1906-11-25,0,0,0,1,0,1,1930
572,P-03546,Arias,Antonio,1944-10-09,0,0,1,0,0,1,1974
573,P-41243,Arias,Carolina,1990-09-02,1,0,1,0,0,1,2015
574,P-93894,Arias,Jairo,1938-11-02,0,0,0,0,1,1,1962
575,P-91946,Arias,Joaquín,1914-11-12,0,0,0,1,0,1,1938
576,P-00137,Arias,Nataly,1986-04-02,1,0,1,0,0,2,"2011, 2015"
577,P-01505,Arias,Santiago,1992-01-13,0,0,1,0,0,2,"2014, 2018"
578,P-32881,Ariel,not applicable,1910-02-22,0,0,0,1,0,1,1934
579,P-76247,Aristizábal,Víctor,1971-12-09,0,0,0,0,1,2,"1994, 1998"
580,P-66148,Ariyoshi,Saori,1987-11-01,1,0,1,0,0,1,2015
581,P-15347,Ariza,Tatiana,1991-02-21,1,0,0,1,1,2,"2011, 2015"
582,P-39268,Arizaga,Oscar,1957-08-20,0,0,0,1,0,1,1982
583,P-91413,Armandinho,not applicable,1911-03-06,0,0,0,0,1,1,1934
584,P-39788,Armani,Franco,1986-10-16,0,1,0,0,0,2,"2018, 2022"
585,P-93161,Armbruster,Kurt,1934-09-16,0,0,1,0,0,1,1966
586,P-95402,Armero,Pablo,1986-11-02,0,0,1,0,0,1,2014
587,P-44896,Armfield,Jimmy,1935-09-21,0,0,1,0,0,2,"1962, 1966"
588,P-95563,Armstrong,Desmond,1964-11-02,0,0,1,0,0,1,1990
589,P-96985,Armstrong,Gerry,1954-05-23,0,0,0,0,1,2,"1982, 1986"
590,P-16654,Armstrong,Ken,1924-06-03,0,0,0,1,0,1,1954
591,P-45419,Árnason,Kári,1982-10-13,0,0,1,0,0,1,2018
592,P-00445,Arnesen,Frank,1956-09-30,0,0,0,1,0,1,1986
593,P-11976,Arnold,Mackenzie,1994-02-25,1,1,0,0,0,2,"2015, 2019"
594,P-10240,Arnot,Lizzie,1996-03-01,1,0,0,0,1,1,2019
595,P-84458,Aros,Mauricio,1976-03-09,0,0,1,0,0,1,1998
596,P-32386,Arraya,Vicente,1921-01-25,0,1,0,0,0,1,1950
597,P-06545,Arreaga,Xavier,1994-09-28,0,0,1,0,0,1,2022
598,P-46561,Arricio,Juan,1923-12-11,0,0,0,1,0,1,1950
599,P-17212,Arrien,Yesica,1980-07-01,1,0,1,0,0,1,2003
600,P-51443,Arrizabalaga,Kepa,1994-10-03,0,1,0,0,0,1,2018
601,P-52444,Arroyo,Abdiel,1993-12-13,0,0,0,0,1,1,2018
602,P-65206,Arroyo,Michael,1987-04-23,0,0,0,1,0,1,2014
603,P-08652,Arroyo,Yirlania,1986-05-28,1,1,0,0,0,1,2015
604,P-72808,Arsenijević,Milorad,1906-06-06,0,0,0,1,0,1,1930
605,P-96510,Arteaga,Gerardo,1998-09-07,0,0,1,0,0,1,2022
606,P-15235,Artelesa,Marcel,1938-07-02,0,0,1,0,0,1,1966
607,P-77204,Arthur,Chloe,1995-01-21,1,0,1,0,0,1,2019
608,P-47496,Artime,Luis,1938-12-02,0,0,0,0,1,1,1966
609,P-67942,Artner,Peter,1966-05-20,0,0,1,0,0,1,1990
610,P-10167,Arzani,Daniel,1999-01-04,0,0,0,0,1,1,2018
611,P-80606,Arzú,Julio César,1954-06-05,0,1,0,0,0,1,1982
612,P-25543,Asamoah,Gerald,1978-10-03,0,0,0,0,1,2,"2002, 2006"
613,P-39956,Asamoah,Kwadwo,1988-12-09,0,0,0,1,0,2,"2010, 2014"
614,P-46913,Asano,Takuma,1994-11-10,0,0,0,0,1,1,2022
615,P-21803,Asanović,Aljoša,1965-12-14,0,0,0,1,0,1,1998
616,P-45870,Asante,Anita,1985-04-27,1,0,1,1,0,2,"2007, 2011"
617,P-33189,Asatiani,Kakhi,1947-01-01,0,0,0,1,0,1,1970
618,P-74323,Asencio,Nicolás,1975-04-26,0,0,0,0,1,1,2002
619,P-57837,Asensi,Juan Manuel,1949-09-23,0,0,0,1,0,1,1978
620,P-67172,Asensi,Vicente,1919-01-28,0,0,1,0,0,1,1950
621,P-09400,Asensio,Marco,1996-01-21,0,0,0,1,1,2,"2018, 2022"
622,P-18193,Asher,Chinyelu,1993-05-20,1,0,0,1,0,1,2019
623,P-02028,Ashraf,Ayman,1991-04-09,0,0,1,0,0,1,2018
624,P-40487,Asiri,Haitham,2001-03-25,0,0,0,0,1,1,2022
625,P-52032,Aşık,Emre,1973-12-13,0,0,1,0,0,1,2002
626,P-63803,Åsland,Therese,1995-08-26,1,0,0,0,1,1,2019
627,P-90086,Asllani,Kosovare,1989-07-29,1,0,0,0,1,2,"2015, 2019"
628,P-35750,Åslund,Sanny,1952-08-29,0,0,0,0,1,1,1978
629,P-72803,Asparuhov,Georgi,1943-05-04,0,0,0,1,1,3,"1962, 1966, 1970"
630,P-60554,Aspas,Iago,1987-08-01,0,0,0,0,1,1,2018
631,P-10444,Asprilla,Faustino,1969-11-10,0,0,0,0,1,2,"1994, 1998"
632,P-40338,Assad,Salah,1958-03-13,0,0,0,0,1,2,"1982, 1986"
633,P-51678,Assadalla,Ali,1993-01-19,0,0,0,1,0,1,2022
634,P-00077,Assemoassa,Ludovic,1980-09-18,0,0,1,0,0,1,2006
635,P-79996,Asseyi,Viviane,1993-11-20,1,0,0,0,1,1,2019
636,P-36522,Assiri,Muhannad,1986-10-14,0,0,0,0,1,1,2018
637,P-44116,Assou-Ekotto,Benoît,1984-03-24,0,0,1,0,0,2,"2010, 2014"
638,P-35875,Astengo,Eduardo,1905-08-15,0,0,0,1,0,1,1930
639,P-27328,Astle,Jeff,1942-05-13,0,0,0,0,1,1,1970
640,P-93801,Aston,Alfred,1912-05-16,0,0,0,0,1,2,"1934, 1938"
641,P-81597,Aston,John,1921-09-03,0,0,1,0,0,1,1950
642,P-24782,Astorga,Manuel,1937-05-15,0,1,0,0,0,1,1962
643,P-67181,Astrada,Leonardo,1970-01-06,0,0,0,1,0,1,1998
644,P-42498,Astudillo,Ramón,not available,0,0,1,0,0,1,1934
645,P-83771,Atanacković,Aleksandar,1920-04-29,0,0,0,1,0,1,1950
646,P-51990,Ati-Zigi,Lawrence,1996-11-29,0,1,0,0,0,1,2022
647,P-09062,Atkinson,Nathaniel,1999-06-13,0,0,1,0,0,1,2022
648,P-24277,Atmatsidis,Elias,1969-04-24,0,1,0,0,0,1,1994
649,P-10224,Atsou,Franck,1978-08-01,0,0,0,1,0,1,2006
650,P-48310,Atsu,Christian,1992-01-10,0,0,0,1,0,1,2014
651,P-07398,Áttila,not applicable,1910-12-16,0,0,0,0,1,1,1934
652,P-91543,Attiyat Allah,Yahia,1995-03-02,0,0,1,0,0,1,2022
653,P-03644,Aubour,Marcel,1940-06-17,0,1,0,0,0,1,1966
654,P-23204,Augenthaler,Klaus,1957-09-26,0,0,1,0,0,2,"1986, 1990"
655,P-47461,Auguste,Arsène,1951-02-03,0,0,1,0,0,1,1974
656,P-45250,Augustine,Brendan,1971-10-26,0,0,0,0,1,1,1998
657,P-30993,Augustinsson,Ludwig,1994-04-21,0,0,1,0,0,1,2018
658,P-67663,Augusto,José,1937-04-13,0,0,0,1,0,1,1966
659,P-68961,Augusto,not applicable,1920-10-22,0,0,1,0,0,1,1950
660,P-49997,Augusto,Renato,1988-02-08,0,0,0,1,0,1,2018
661,P-33030,Augustsson,Jörgen,1952-10-28,0,0,1,0,0,1,1974
662,P-58795,Auld,Andy,1900-01-26,0,0,0,1,0,1,1930
663,P-70770,Aumann,Raimond,1963-10-12,0,1,0,0,0,1,1990
664,P-43440,Aurier,Serge,1992-12-24,0,0,1,0,0,1,2014
665,P-88961,Ausloos,Raymond,1928-05-15,0,1,0,0,0,1,1954
666,P-63276,Austermühl,Birgitt,1965-10-08,1,0,1,0,0,2,"1991, 1995"
667,P-19426,Austin,Jean-Herbert,1950-02-23,0,0,1,0,0,1,1974
668,P-92179,Avalos,Enrique,not available,0,0,0,0,1,1,1950
